state_abbr,year,total_export_value_usd,vessel_export_value_usd,container_export_value_usd,china_export_value_usd,canada_export_value_usd,mexico_export_value_usd,total_import_value_usd,vessel_import_value_usd,container_import_value_usd,china_import_value_usd,canada_import_value_usd,mexico_import_value_usd,china_trade_value_usd,canada_trade_value_usd,mexico_trade_value_usd,total_trade_value_usd,total_vessel_trade_value_usd,total_container_trade_value_usd,import_intensity,export_intensity,maritime_share,container_share,china_trade_share,canada_trade_share,mexico_trade_share,trade_war_partner_exposure,state_fips
SC,2022,31487658961,19599094178,9347466582,3710355352,4428736005,2372814842,55434937722,38548566833,36145564213,8729234650,3589833633,5586487133,12439590002,8018569638,7959301975,86922596683,58147661011,45493030795,0.6377505946372833,0.3622494053627167,0.6689590880845406,0.5233740423207739,0.14311111812922736,0.09224954090181066,0.09156769676390318,0.25340146072865566,45
SC,2023,37322850593,20441778889,9542392801,3879910420,4557820384,3038411725,54081609073,37482791966,35647725978,8187534536,3469861429,5533466465,12067444956,8027681813,8571878190,91404459666,57924570855,45190118779,0.5916736368293078,0.40832636317069215,0.6337171191281205,0.49439730779142177,0.13202249649629255,0.08782593149539816,0.09377964949765474,0.24098584509212428,45
SC,2024,37965815450,21049112069,9938285720,3416773397,4300988857,3639812417,58052115455,40728337670,38985375881,9166392136,3456671313,5675656280,12583165533,7757660170,9315468697,96017930905,61777449739,48923661601,0.6045966092774555,0.39540339072254455,0.6433949279757186,0.5095263055543761,0.13105016338510528,0.08079386940419928,0.09701801121101757,0.23773729175423536,45
SC,2025,38532436966,19676167178,9599476539,1885683680,4004196886,4231411454,56230597611,39714301983,37462874516,7490940861,3605567296,5688099593,9376624541,7609764182,9919511047,94763034577,59390469161,47062351055,0.593381141306842,0.4066188586931579,0.6267261219114093,0.4966319542749482,0.09894812447548833,0.08030308670430623,0.10467700925026699,0.20993618204823228,45
SD,2018,1429640395,312393159,281992639,47820929,583056594,334079534,1111200415,389814547,379951547,219769150,422033883,78583965,267590079,1005090477,412663499,2540840810,702207706,661944186,0.437335708174492,0.5626642918255079,0.27636824126734644,0.26052170737921987,0.1053155624495814,0.3955739663202277,0.1624121815801597,0.44010725118981386,46
SD,2019,1356136095,302732276,271679759,75323128,524349934,315806637,1143507176,423812286,413550881,236097510,385531239,57432343,311420638,909881173,373238980,2499643271,726544562,685230640,0.45746814726188184,0.5425318527381182,0.29065929944049207,0.2741313722441157,0.12458603258032654,0.36400440957160884,0.14931689826712077,0.4325788172835643,46
SD,2020,1389331782,353173842,309846968,97768615,535447934,314246341,1260129796,474231586,420953341,228847185,427818199,76979093,326615800,963266133,391225434,2649461578,827405428,730800309,0.4756173127640653,0.5243826872359347,0.3122919142781394,0.27582974407640193,0.12327629232749719,0.36357052353525393,0.1476622409807975,0.43001595103712803,46
SD,2021,1858184962,403248002,334153610,129625853,726790957,425415506,1738455027,672183576,652075958,306293927,633919618,96081371,435919780,1360710575,521496877,3596639989,1075431578,986229568,0.48335530726369846,0.5166446927363015,0.29901007086867487,0.27420858662982517,0.12120194996808728,0.3783282672610022,0.1449955732558586,0.4351962542782038,46
SD,2022,2354049356,554331049,364139628,122717484,993451019,522142097,1866498056,667774397,646672122,360269233,715841488,77566205,482986717,1709292507,599708302,4220547412,1222105446,1010811750,0.4422407507360564,0.5577592492639436,0.289560885520506,0.2394977834216544,0.11443698408096452,0.4049930826840336,0.1420925400091205,0.442688357696857,46
SD,2023,2400929626,570208938,429963252,147342270,1067022996,508571550,1679620809,601937294,588384222,255131009,684265380,92207496,402473279,1751288376,600779046,4080550435,1172146232,1018347474,0.4116162355434776,0.5883837644565224,0.287251989816418,0.24956130066800658,0.09863210500913708,0.42917944622831256,0.14722990331082625,0.4444777147326204,46
SD,2024,2134374657,500946577,359385754,153489194,976076964,418590482,1675390056,660723063,621375048,243613745,639003551,101856316,397102939,1615080515,520446798,3809764713,1161669640,980760802,0.4397620803938608,0.5602379196061392,0.3049189982877559,0.25743343116528045,0.10423293009276187,0.42393182694167075,0.13660864573187095,0.4405572136968869,46
SD,2025,1850312604,413953997,338985904,110687418,846031417,366318457,1545372421,659300204,629269468,241363294,553648412,85734247,352050712,1399679829,452052704,3395685025,1073254201,968255372,0.45509887095608936,0.5449011290439106,0.3160641205230747,0.2851428695157025,0.10367590321484543,0.4121936571546414,0.13312562875292003,0.4308674747593823,46
TN,2018,32716892669,10572484253,9060316493,2503283779,7878090572,4865903378,85938498704,35937327479,27672298327,26557664662,5213965800,8284082772,29060948441,13092056372,13149986150,118655391373,46509811732,36732614820,0.7242696493566603,0.27573035064333973,0.3919738597110497,0.30957392154671615,0.24491890427165883,0.11033680156044805,0.11082502023580426,0.3776159973494102,47
TN,2019,31116030629,10310176964,8887646841,2097578832,7064693012,4194543448,86924017921,33896487407,25664502482,23273222121,6075452621,10261788944,25370800953,13140145633,14456332392,118040048550,44206664371,34552149323,0.7363942915033646,0.2636057084966355,0.3745056437542443,0.29271547875011444,0.21493384037582217,0.11131938519522068,0.12246972590727556,0.3552073070373199,47
TN,2020,28190977162,8896550290,8165293942,2616397486,5892512331,3328104941,83249044606,28943102839,23787943821,20040490026,5465834037,10373104829,22656887512,11358346368,13701209770,111440021768,37839653129,31953237763,0.7470300461652006,0.2529699538347994,0.3395517384928011,0.286730361822088,0.20331014973388964,0.10192340406794095,0.12294694089816036,0.33823235671355045,47
TN,2021,34762067074,9241791566,8578522095,2951687878,7461770464,4062254972,93741699795,32588152156,27158213449,22624136440,6905937104,11352950571,25575824318,14367707568,15415205543,128503766869,41829943722,35736735544,0.7294860071344264,0.2705139928655736,0.3255153116611944,0.27809873916327243,0.19902781794772323,0.11180767628895116,0.11995917254872887,0.3380879272503312,47
TN,2022,38373066840,10439394170,8737297787,3375403787,8776990284,4800019214,109407135125,36937311925,32458087637,26391489427,7491217845,11475311973,29766893214,16268208129,16275331187,147780201965,47376706095,41195385424,0.7403368899909325,0.25966311000906744,0.32058899274085856,0.2787611931519531,0.2014268001951299,0.1100838130729645,0.11013201342663356,0.3335562960948887,47
TN,2023,38439275368,10495172036,8837244711,3066446814,8910218395,6086944525,107047998106,39125338312,32202096058,20320873587,6750836127,14001149838,23387320401,15661054522,20088094363,145487273474,49620510348,41039340769,0.7357894305795106,0.26421056942048937,0.34106426743138923,0.28208199788921146,0.16075165780860923,0.1076455290420903,0.13807458125600203,0.30818372398746463,47
TN,2024,39406408252,10972473184,9220244791,3550172789,7999010356,6710334674,120488247914,39876016337,31627319110,20950692669,5963890231,14754465296,24500865458,13962900587,21464799970,159894656166,50848489521,40847563901,0.7535476844761534,0.2464523155238466,0.31801243856586386,0.25546547258335345,0.15323129643909802,0.08732562376883907,0.13424338551824772,0.2861727020113501,47
TN,2025,37735458014,9709750494,8191840247,2579519001,6402252380,6136385077,119627061555,34541279016,29074285813,13006449780,4866850535,12977662763,15585968781,11269102915,19114047840,157362519569,44251029510,37266126060,0.7602004713870012,0.2397995286129988,0.2812043784708016,0.23681703980126997,0.09904498748296856,0.07161236961548996,0.1214650597381857,0.21489144509517394,47
TX,2018,315843026112,161426962109,36295599246,16623800938,27543750110,110038609628,303665218805,129257979815,55978668433,44359248541,20191733305,106321217427,60983049479,47735483415,216359827055,619508244917,290684941924,92274267679,0.49017139206223836,0.5098286079377616,0.46921884302434935,0.14894760228955894,0.09843783352257134,0.0770538306901718,0.3492444674146141,0.3542168123854429,48
TX,2019,328584777309,170449128696,36149990417,10930083352,28530562762,108784909260,294181142663,120868483867,54330637450,33146097578,18883272128,103797208833,44076180930,47413834890,212582118093,622765919972,291317612563,90480627867,0.4723783579490454,0.5276216420509545,0.4677802738083321,0.14528834183968845,0.07077487626808752,0.07613427994282629,0.3413515596719837,0.3212663800369735,48
TX,2020,277376712695,137955647131,32438520033,17502124038,23359810515,89265326815,247248918254,98269935076,50390339115,28269844469,15125332810,88203102056,45771968507,38485143325,177468428871,524625630949,236225582207,82828859148,0.4712863872219686,0.5287136127780314,0.4502745734700179,0.15788183851820228,0.08724691629000794,0.07335734484680796,0.33827632201266217,0.33422711640569003,48
TX,2021,377986875866,200675124457,35048467029,21612633207,29049960105,124392820334,311668133390,127762058427,62381028145,34635514064,21234957396,107651996594,56248147271,50284917501,232044816928,689655009256,328437182884,97429495174,0.45191890032993115,0.5480810996700689,0.4762340278486748,0.14127280142444984,0.08155983283827738,0.07291314762615497,0.3364650641461011,0.32718675990163104,48
TX,2022,491090033596,296194542350,40354138722,22114707762,38414718442,147259671124,382765602165,152912120888,77172978706,38440374528,32903189647,140067968801,60555082290,71317908089,287327639925,873855635761,449106663238,117527117428,0.438019263710152,0.561980736289848,0.5139369077214843,0.1344926010869646,0.06929643731972435,0.08161291770681615,0.32880447086065856,0.3155468704602092,48
TX,2023,449382761930,264348363909,38039730535,26607108824,36071754336,130165216978,381597679604,148832887178,77957038834,32694554066,36941492389,141946858171,59301662890,73013246725,272112075149,830980441534,413181251087,115996769369,0.4592137919631009,0.5407862080368991,0.4972213910645868,0.1395902521542728,0.07136348814724015,0.08786397738822427,0.32745906106607975,0.32055731121982256,48
TX,2024,454408411812,267560897235,39192880952,22486036474,37516055960,123663281653,396885126667,144013985635,82577878374,35816614413,38542135307,157497825330,58302650887,76058191267,281161106983,851293538479,411574882870,121770759326,0.4662141890282778,0.5337858109717222,0.4834699950916553,0.1430420340597991,0.06848712958772003,0.08934426003384523,0.33027515689282516,0.32025877974372224,48
TX,2025,450273459244,255861920864,39329773200,14768298839,34630951728,125154349356,411561203509,123160633810,80060893612,27707462906,34361547681,177390067421,42475761745,68992499409,302544416777,861834662753,379022554674,119390666812,0.4775407874572255,0.5224592125427745,0.4397856933060339,0.13853082496197663,0.049285278929623956,0.08005305703139617,0.3510469349313101,0.3079452741072477,48
UT,2018,14390033926,2436226982,2106340611,575915165,1790729503,725477024,15119818554,4090399454,3916482031,2720182761,1918568249,3605439901,3296097926,3709297752,4330916925,29509852480,6526626436,6022822642,0.512365101257192,0.48763489874280797,0.2211677079857771,0.20409531515218202,0.1116948289807242,0.1256969262897515,0.146761727390377,0.2751700211888013,49
UT,2019,17367499159,2602978116,2264965432,581126405,1391301785,766246380,15245157198,4349389235,4124815643,2520277591,2092778454,4652177230,3101403996,3484080239,5418423610,32612656357,6952367351,6389781075,0.4674613754585425,0.5325386245414575,0.21318003890559314,0.19592948838797958,0.0950981717665054,0.10683215132373523,0.1661448104897161,0.2588843488545762,49
UT,2020,17688504684,2612917450,2416136813,742402414,1508391333,944960014,15488502835,4754014434,4631012330,2932891956,2176330492,4294671786,3675294370,3684721825,5239631800,33177007519,7366931884,7047149143,0.4668444803567638,0.5331555196432363,0.22204931773250083,0.21241063224174747,0.1107783566041998,0.11106251288305048,0.15792960823845664,0.2721736292771041,49
UT,2021,18105495416,2669687450,2366383952,962461823,1524186649,1142907663,18124702328,5516587237,5360007782,3356745735,2806909495,4922671683,4319207558,4331096144,6065579346,36230197744,8186274687,7726391734,0.5002650677224524,0.49973493227754767,0.2259516976651255,0.21325833738457997,0.11921567716851046,0.11954381741450094,0.16741778195247378,0.2913926367886953,49
UT,2022,16590297692,2780521085,2281470195,1057619512,1700466882,1081327271,19097218657,5856983388,5683899006,3260011637,3003999027,4577551864,4317631149,4704465909,5658879135,35687516349,8637504473,7965369201,0.5351232198464583,0.4648767801535417,0.24203153810231548,0.22319763367963255,0.1209843550550411,0.13182385299647853,0.15856746879384806,0.29521914812923705,49
UT,2023,17362904218,2706561955,2222783224,1220305714,1708962263,1350540141,18580936091,5525163942,5337007094,2696437803,3077390908,4851503277,3916743517,4786353171,6202043418,35943840309,8231725897,7559790318,0.5169435411259466,0.48305645887405335,0.22901631618196494,0.21032227644598953,0.10896842082895868,0.13316198630566312,0.1725481574779606,0.2923945070991329,49
UT,2024,18237862823,2868144703,2394716968,1143443843,1486002234,1093217036,21899600126,5769573392,5574609449,2661238364,4740218087,4782541814,3804682207,6226220321,5875758850,40137462949,8637718095,7969326417,0.5456149571243794,0.45438504287562065,0.21520339005919165,0.1985508258737253,0.09479129789130808,0.15512241839777574,0.1463908881701351,0.27569928183205455,49
UT,2025,22390620652,2542852872,2242202633,921777963,1512971318,1954784072,28642346795,5682456737,5485436762,2393838477,5728691829,4492532956,3315616440,7241663147,6447317028,51032967447,8225309609,7727639395,0.5612518383287499,0.43874816167125014,0.1611763928394395,0.15142445720064185,0.06497008905945778,0.14190166688858116,0.12633631455383865,0.22591287792490966,49
VA,2018,18336444825,9285438175,6497313992,1212948303,3166019459,1110195672,29343357921,19885315466,18453141900,7676428348,2235025731,1431967202,8889376651,5401045190,2542162874,47679802746,29170753641,24950455892,0.615425321227062,0.38457467877293805,0.6118052500426341,0.5232919277144695,0.1864390399925838,0.11327742312132594,0.05331739494692581,0.2863959308335349,51
VA,2019,17825699297,9565667645,6103978614,1196319387,3075903626,1043894203,29934741709,21906591356,19582195162,7268986924,2151932172,1328767514,8465306311,5227835798,2372661717,47760441006,31472259001,25686173776,0.6267685364387525,0.3732314635612475,0.6589608122974877,0.5378127428256604,0.177245145410959,0.10945953780751821,0.04967838795085518,0.27272790086598303,51
VA,2020,16410734020,8764107534,5702665935,1857761369,2719193611,869198877,28883050542,20207985204,18402616923,6516852661,2066514242,1591697743,8374614030,4785707853,2460896620,45293784562,28972092738,24105282858,0.637682428644568,0.362317571355432,0.6396483097662508,0.532198470300129,0.18489543567587033,0.10565926206605955,0.054331883365396925,0.2808901229347442,51
VA,2021,20014136367,11943273520,6736004228,3178812858,3227630328,923848431,34688984574,24492185625,22115655132,7298552801,2731971984,2279519660,10477365659,5959602312,3203368091,54703120941,36435459145,28851659360,0.6341317273545283,0.36586827264547167,0.666058142903719,0.5274225467157153,0.19153140586439946,0.10894446622940807,0.058559146825552966,0.2920335736973761,51
VA,2022,24793462227,16035359287,6796451109,2854602813,3473168941,1124810975,39582684698,29389720278,25522160035,7490808759,2761158615,3703836900,10345411572,6234327556,4828647875,64376146925,45425079565,32318611144,0.6148657008645598,0.38513429913544023,0.7056197323819563,0.5020277336829755,0.1607025593509455,0.09684219782931658,0.07500678598589489,0.2638119496400724,51
VA,2023,22396477151,12980049570,6147948814,1982248073,3562439000,1236772058,33851658079,24179253311,21065486311,5664687070,2751674388,2764214889,7646935143,6314113388,4000986947,56248135230,37159302881,27213435125,0.601827206192343,0.398172793807657,0.6606317299063285,0.48381044124793826,0.13595002059590944,0.11225462608105026,0.07113101493302608,0.24598140520435524,51
VA,2024,21755741278,12124227543,6528369563,1375785094,3465264667,1308597695,40746363201,25729354258,22822675682,5719198041,3244169497,3784579383,7094983135,6709434164,5093177078,62502104479,37853581801,29351045245,0.6519198599895195,0.3480801400104805,0.605636916013258,0.46960091167588797,0.11351590789049086,0.10734733206070356,0.08148808940843344,0.22681716077197306,51
VA,2025,19046672396,10160785250,6609434088,684242563,2939318973,1375282836,43630728172,24889641361,22770661204,4549273406,3340989293,5781748118,5233515969,6280308266,7157030954,62677400568,35050426611,29380095292,0.6961157893691543,0.3038842106308457,0.5592195319742571,0.46875101752385107,0.08349925047261733,0.10020052218321282,0.11418838192300572,0.21213259293634845,51
VT,2018,2920494845,177479595,162043128,168139209,1270122715,45512747,3437388293,285646480,278684312,242879722,2276466252,51354392,411018931,3546588967,96867139,6357883138,463126075,440727440,0.540649807237775,0.459350192762225,0.07284281024795394,0.06931983970668572,0.06464713523018516,0.5578254412703236,0.01523575329987451,0.4084838519723041,50
VT,2019,2841640994,169666621,155541481,186776779,1014842951,46896837,3482234449,354215181,343909232,212533097,2215082025,63224738,399309876,3229924976,110121575,6323875443,523881802,499450713,0.550648803947355,0.44935119605264495,0.0828418912930825,0.0789785816469314,0.06314322279101853,0.5107508845031501,0.01741362175655995,0.38004192654684454,50
VT,2020,2358109397,163825663,152973770,216752883,877296620,42300565,2629544047,236867445,232404705,158056276,1666589685,56212797,374809159,2543886305,98513362,4987653444,400693108,385378475,0.52721065657905,0.47278934342095,0.08033699865054217,0.07726649000916432,0.07514739410190666,0.5100367003365521,0.019751444864018905,0.39302028122224925,50
VT,2021,2586664161,224331641,213261928,285120838,830230346,48170646,3334427504,351863623,347135028,192529273,2164305260,77520795,477650111,2994535606,125691441,5921091665,576195264,560396956,0.563144043810374,0.4368559561896261,0.09731233640680345,0.0946441953115752,0.08066926472755426,0.50574045723712,0.021227747873415165,0.3968501877938754,50
VT,2022,2504685762,218174409,197641393,210495339,780738745,51904933,4284098855,488275217,480474876,238253897,2865687499,79416796,448749236,3646426244,131321729,6788784617,706449626,678116269,0.6310553503600717,0.36894464963992835,0.10406128134201786,0.09988772766511234,0.06610155739457009,0.5371250451618209,0.019343923310094904,0.39998293847771954,50
VT,2023,1994226447,204839240,179714348,150359566,683143173,84850741,3780145232,399451753,389781212,189697321,2556055709,91419061,340056887,3239198882,176269802,5774371679,604290993,569495560,0.6546418280879768,0.34535817191202317,0.10465051898159948,0.09862468016582969,0.05889071675741017,0.5609612719908881,0.030526230696415135,0.41378321836979204,50
VT,2024,1890617572,206822323,189868379,138847644,668304810,68631545,3502469245,350183865,341923864,186165963,2345205702,117348525,325013607,3013510512,185980070,5393086817,557006188,531792243,0.6494368371670883,0.3505631628329116,0.1032815170421908,0.09860628264386422,0.06026485721970902,0.5587728538878443,0.03448490193292581,0.41621951071217106,50
VT,2025,2056146848,196115096,179251182,115248807,631313316,70132707,3969877248,314188039,305602585,132178027,2780662072,219272335,247426834,3411975388,289405042,6026024096,510303135,484853767,0.6587888107907095,0.34121118920929056,0.0846832217844487,0.08045997813414651,0.04105971533771975,0.566206728291184,0.048025868697090586,0.4095992735306845,50
WA,2018,77868227947,21342237763,7606858730,15877530586,9273522926,2225828456,54635666251,32018380631,23565403803,16307865877,13771772436,1516869568,32185396463,23045295362,3742698024,132503894198,53360618394,31172262533,0.4123325324262407,0.5876674675737593,0.40270981254530874,0.2352554445412708,0.24290151363329368,0.17392164586169456,0.02824594738632589,0.36420206958210594,53
WA,2019,60336106744,20933020457,7461675158,8986967736,8560753335,2526570618,52699605560,29776555616,22032704146,12738801562,14633403526,1797330016,21725769298,23194156861,4323900634,113035712304,50709576073,29494379304,0.46622084725107815,0.5337791527489218,0.44861553078571204,0.26092974249303935,0.19220270174058246,0.20519317645932353,0.03825251812782172,0.3382701184928696,53
WA,2020,41133193195,20496286691,6756517123,9079508831,6290390245,1253555524,48681606033,27302938618,21205196373,11383179402,12776147022,1410576931,20462688233,19066537267,2664132455,89814799228,47799225309,27961713496,0.5420220993805148,0.4579779006194852,0.5321976525011088,0.31132634862343334,0.227832032236183,0.21228725589641975,0.029662510832284415,0.3730018922734055,53
WA,2021,53686755386,25830342498,6879558575,12063397216,7737611880,2808046994,61734308226,34520090142,26022817541,14635839610,18768054543,1457571875,26699236826,26505666423,4265618869,115421063612,60350432640,32902376116,0.5348617166925991,0.4651382833074009,0.5228719156745454,0.28506387903861974,0.23132031529142966,0.2296432348960288,0.03695702270895133,0.3912804698544177,53
WA,2022,61229989515,27976481469,6958157275,14406536114,9695326197,3004757295,74595982398,41975600917,29515275640,16721512888,23327698385,1466900824,31128049002,33023024582,4471658119,135825971913,69952082386,36473432915,0.5492026403152163,0.4507973596847838,0.5150125664538303,0.2685306234242312,0.2291759710133958,0.24312746757411086,0.03292196666086963,0.39480563155438403,53
WA,2023,61033196702,23251747186,6197429757,10906604085,9622856516,3514752415,66089297410,38088251736,24738942432,12064691285,19810608570,1700400185,22971295370,29433465086,5215152600,127122494112,61339998922,30936372189,0.5198867271418753,0.48011327285812466,0.4825267105596356,0.243358757276614,0.18070205065172312,0.23153624613491253,0.041024624606603784,0.3442385730966329,53
WA,2024,57840018724,23765033892,6350451801,11873705863,8113527653,4322340211,61615625138,37826027493,24231657413,11211794690,17365955852,1459435383,23085500553,25479483505,5781775594,119455643862,61591061385,30582109214,0.515803382292936,0.484196617707064,0.5155977515482859,0.25601225882076944,0.1932558379549593,0.2132966068512839,0.04840102490828597,0.35027441701070117,53
WA,2025,65249785514,20678291481,6249624560,10152392529,6987864707,4107591144,55788719645,32245755144,21698663479,6305871470,16132112797,1372168541,16458263999,23119977504,5479759685,121038505159,52924046625,27948288039,0.46091712361875403,0.539082876381246,0.43724967154441724,0.2309041077654276,0.13597544002530357,0.191013409110009,0.04527286319177203,0.27774720340637216,53
WI,2018,22716382035,5106513048,4069028913,1631828940,7039765512,3454705718,30835566507,11973439461,11068669730,8148257574,4791968522,2823644556,9780086514,11831734034,6278350274,53551948542,17079952509,15137698643,0.5758066204223385,0.42419337957766146,0.3189417560708262,0.2826731623243873,0.18262802344772988,0.2209393748711225,0.11723850289174786,0.3855347501054521,55
WI,2019,21667771045,5155325436,4132069409,1373591057,6754122047,3285811168,28320943710,10729128447,9823953688,6330637202,4328833068,2788432550,7704228259,11082955115,6074243718,49988714755,15884453883,13956023097,0.5665467465767814,0.43345325342321855,0.31776079782909794,0.27918347501831065,0.15411935067263163,0.2217091431399815,0.12151230028158383,0.36005221672557075,55
WI,2020,20501027134,4828370513,3859746515,1552254464,6240467760,2583133583,26646299592,9511725545,8865984362,5474464720,4209588233,2660223005,7026719184,10450055993,5243356588,47147326726,14340096058,12725730877,0.5651709533152716,0.43482904668472844,0.3041550190393291,0.2699141554929822,0.1490374889086771,0.22164684020647096,0.11121217155051304,0.3487528959628675,55
WI,2021,24806406109,5016924726,4001416458,1797003153,7537975016,3110063716,36285222080,14082919393,12832204368,7405989268,5526879245,3061829448,9202992421,13064854261,6171893164,61091628189,19099844119,16833620826,0.5939475367679499,0.40605246323205013,0.3126425777998673,0.27554709745043293,0.15064244797222587,0.2138567042374625,0.10102682391940726,0.33957256486634774,55
WI,2022,27436709389,5545367962,4274590126,1805645067,8644267158,3625562501,40885313931,17137667405,15081995349,8219376911,6142219227,3765394483,10025021978,14786486385,7390956984,68322023320,22683035367,19356585475,0.5984207133255608,0.4015792866744392,0.3320018094423144,0.28331399648894356,0.1467319246540136,0.2164234263927534,0.10817825094820392,0.341492931058588,55
WI,2023,28037227691,5863424398,4340346231,1492638348,8479427049,4323111276,39119536360,14274364622,12711438507,5840716486,6250892510,5937708065,7333354834,14730319559,10260819341,67156764051,20137789020,17051784738,0.5825107405456873,0.4174892594543127,0.2998624085685102,0.25391016048734244,0.10919756092522452,0.21934230702083177,0.15278906728155867,0.3324763855066588,55
WI,2024,27811260717,6350671764,4723014808,1553542672,8226195989,4349625143,38783831384,13871320961,13017783074,6388748465,6226861331,5926395467,7942291137,14453057320,10276020610,66595092101,20221992725,17740797882,0.5823827276217194,0.4176172723782806,0.303655901463891,0.26639797802357273,0.11926240938227844,0.2170288660023187,0.15430597489699535,0.34206331392186684,55
WI,2025,27123637423,6030813276,4658647542,1018247129,7520287099,4040740810,36394167663,13764167156,13035882433,5246670853,5708050069,5188733129,6264917982,13228337168,9229473939,63517805086,19794980432,17694529975,0.5729758390379529,0.42702416096204715,0.31164459170461833,0.27857590404836047,0.09863246964402513,0.20826187476235172,0.14530530339491018,0.3107727765383823,55
WV,2018,8232548145,6402539499,1815914339,484349603,1307062644,234870193,3407622006,1402410501,1317946199,232683520,1353219288,84782025,717033123,2660281932,319652218,11640170151,7804950000,3133860538,0.29274675213465445,0.7072532478653456,0.6705185490204781,0.2692280694651849,0.06159988330912844,0.22854321693669202,0.027461129335170316,0.21520249107224584,54
WV,2019,5948775343,4060517779,1660956557,372924745,1540106848,119930239,3514117102,1801657324,1666641665,202127866,1144572472,116633233,575052611,2684679320,236563472,9462892445,5862175103,3327598222,0.3713576078799023,0.6286423921200976,0.6194908308502919,0.35164705097733995,0.06076922192049706,0.28370599535013524,0.024999065917207516,0.24599225868090271,54
WV,2020,4565534316,2910187307,1418694571,396665505,1286265089,111640390,2906853293,1346222525,1281666453,140810864,1025135586,128237023,537476369,2311400675,239877413,7472387609,4256409832,2700361024,0.3890126483132227,0.6109873516867773,0.5696184479072571,0.36137860685219175,0.0719283309597919,0.3093255858697787,0.03210184288500819,0.27678478821266406,54
WV,2021,6341234682,4279562468,1557046942,1230226624,1450614305,193974589,3678526507,1678635481,1447399034,159206736,1316649552,118764681,1389433360,2767263857,312739270,10019761189,5958197949,3004445976,0.36712716377296484,0.6328728362270352,0.5946447062571802,0.299852054288317,0.1386693089577187,0.2761806199570891,0.031212247887038937,0.3231050296641955,54
WV,2022,7796232413,5526003974,1572150091,602343256,1555007946,245627067,4092886967,1767513025,1641448551,194814338,1776403407,127482063,797157594,3331411353,373109130,11889119380,7293516999,3213598642,0.3442548464846856,0.6557451535153145,0.6134614991981012,0.2702974492295829,0.06704933885523824,0.2802067374816788,0.031382402520715544,0.25400282285667486,54
WV,2023,5668230524,2844886786,1344021592,527183075,2158078286,246348802,4792970354,2050867248,1851352881,189083188,2109096119,152580493,716266263,4267174405,398929295,10461200878,4895754034,3195374473,0.45816636253297266,0.5418336374670273,0.4679915901716231,0.3054500635505338,0.06846883750280662,0.4079048337532555,0.038134177868522905,0.33609224447587366,54
WV,2024,4872426608,2016716511,1457499101,442901851,1990921476,253184875,4838413935,2153953340,2011880294,206208633,2050391021,114563392,649110484,4041312497,367748267,9710840543,4170669851,3469379395,0.4982487266241583,0.5017512733758417,0.4294859783282511,0.35726870188398685,0.06684390307159428,0.41616505585741037,0.03786986979876722,0.3392648584653008,54
WV,2025,4627710338,1798662735,1362355757,322814655,2030159081,185136275,4890818994,2393499578,2130284858,182146110,1845614980,138084270,504960765,3875774061,323220545,9518529332,4192162313,3492640615,0.513820867007021,0.48617913299297905,0.44042122126015004,0.36693069834414627,0.05305029247558135,0.4071820263210384,0.033956983660635105,0.3177336984645854,54
WY,2018,1356985387,1046035705,68232257,52952270,234780345,35482985,1082925793,236961152,222441613,165886402,729717270,41603218,218838672,964497615,77086203,2439911180,1282996857,290673870,0.4438382027496591,0.5561617972503409,0.5258375253643455,0.11913297188137807,0.08969124523623027,0.3953002973657426,0.03159385621570044,0.3458277373850961,56
WY,2019,1367168489,1072632409,75211648,24329888,225778678,45683863,1472363435,247897053,233296014,140059652,1099203021,29071540,164389540,1324981699,74755403,2839531924,1320529462,308507662,0.5185232898969866,0.48147671010301346,0.4650518104194415,0.10864736521976148,0.05789318253848939,0.46661975792598975,0.026326664042112032,0.3536610357193505,56
WY,2020,1164444111,878251776,76607203,27376245,225896473,42304715,1088945569,272174776,220993151,125256816,695390398,48550719,152633061,921286871,90855434,2253389680,1150426552,297600354,0.4832477838453578,0.5167522161546422,0.5105315615007165,0.13206786053977135,0.06773487175995233,0.4088448967246535,0.04031945065089674,0.33723348018528243,56
WY,2021,1428709624,984451499,76835373,48149170,316427665,49123009,1698494981,301608386,271663104,159038573,1208692851,42512434,207187743,1525120516,91635443,3127204605,1286059885,348498477,0.5431352263565754,0.4568647736434246,0.41124903786076383,0.11144089403130052,0.06625333777928483,0.4876945095186696,0.029302669500258043,0.3764516451906414,56
WY,2022,1856835400,1335065983,124845601,13558539,394089609,40821850,1621188854,273126821,238510163,145030776,1094141849,22692607,158589315,1488231458,63514457,3478024254,1608192804,363355764,0.4661235044969873,0.5338764955030126,0.4623868859311296,0.10447188905658505,0.045597529924528236,0.4278956526218635,0.018261648672217683,0.31329191070097695,56
WY,2023,2150469953,1592717546,121633039,85047650,380565760,66613912,1028412366,273008824,248192014,115306759,560119693,27439114,200354409,940685453,94053026,3178882319,1865726370,369825053,0.3235138211481556,0.6764861788518445,0.5869126890444037,0.11633807605571825,0.06302668324728256,0.2959170420929319,0.02958682221038834,0.2583290018292747,56
WY,2024,2077615509,1407705990,126184136,127530043,409178269,67774238,1317281768,419884884,361741414,124960506,718935053,37552703,252490549,1128113322,105326941,3394897277,1827590874,487925550,0.38801815210269175,0.6119818478973083,0.53833466078096,0.1437232146332185,0.07437354606002118,0.33229674713365415,0.031025074518035264,0.2923666390510348,56
